,filename,ndc9,ndc11,color,shape
1503,data/dr/10144-0606-15_PART_1_OF_1_CHAL10_SF_FA1DFD0F.jpg,101440606,10144060615,BLUE,CAPSULE
1504,data/dr/12496-1283-02_PART_1_OF_1_CHAL10_SB_281D940C.jpg,124961283,12496128302,ORANGE,HEXAGON
1505,data/dr/12496-1283-02_PART_1_OF_1_CHAL10_SF_281D940C.jpg,124961283,12496128302,ORANGE,HEXAGON
1506,data/dr/13811-0583-30_PART_1_OF_1_CHAL10_SB_911DC8BE.jpg,138110583,13811058330,PURPLE,OVAL
1507,data/dr/13811-0583-30_PART_1_OF_1_CHAL10_SF_911DC8BE.jpg,138110583,13811058330,PURPLE,OVAL
1508,data/dr/15456-0980-04_PART_1_OF_1_CHAL10_SB_9418CA26.jpg,154560980,15456098004,YELLOW,ROUND
1509,data/dr/15456-0980-04_PART_1_OF_1_CHAL10_SF_9418CA26.jpg,154560980,15456098004,YELLOW,ROUND
1510,data/dr/16110-0075-01_PART_1_OF_1_CHAL10_SB_D21FE93F.jpg,161100075,16110007501,BROWN,CAPSULE
1511,data/dr/16110-0075-01_PART_1_OF_1_CHAL10_SF_D21FE93F.jpg,161100075,16110007501,BROWN,CAPSULE
1512,data/dr/16252-0516-05_PART_1_OF_1_CHAL10_SB_D61FEB7F.jpg,162520516,16252051605,WHITE,OVAL
1513,data/dr/16252-0516-05_PART_1_OF_1_CHAL10_SF_D61FEB7F.jpg,162520516,16252051605,WHITE,OVAL
1514,data/dr/16252-0572-50_PART_1_OF_1_CHAL10_SB_DB1FEDBF.jpg,162520572,16252057250,RED,CAPSULE
1515,data/dr/16252-0572-50_PART_1_OF_1_CHAL10_SF_DB1FEDBF.jpg,162520572,16252057250,RED,CAPSULE
1516,data/dr/16252-0590-99_PART_1_OF_1_CHAL10_SB_2B2015D0.jpg,162520590,16252059099,WHITE,ROUND
1517,data/dr/16252-0590-99_PART_1_OF_1_CHAL10_SF_2B2015D0.jpg,162520590,16252059099,WHITE,ROUND
1518,data/dr/16252-0591-99_PART_1_OF_1_CHAL10_SB_F31D79FB.jpg,162520591,16252059199,WHITE,ROUND
1519,data/dr/16252-0591-99_PART_1_OF_1_CHAL10_SF_F31D79FB.jpg,162520591,16252059199,WHITE,ROUND
1520,data/dr/16714-0663-01_PART_1_OF_1_CHAL10_SB_3F159FCC.jpg,167140663,16714066301,ORANGE,CAPSULE
1521,data/dr/16714-0663-01_PART_1_OF_1_CHAL10_SF_3F159FCC.jpg,167140663,16714066301,ORANGE,CAPSULE
1522,data/dr/16729-0042-01_PART_1_OF_1_CHAL10_SB_4C1E2611.jpg,167290042,16729004201,WHITE,CAPSULE
1523,data/dr/16729-0042-01_PART_1_OF_1_CHAL10_SF_4C1E2611.jpg,167290042,16729004201,WHITE,CAPSULE
1524,data/dr/23155-0062-01_PART_1_OF_1_CHAL10_SB_D91D6CAB.jpg,231550062,23155006201,WHITE,OVAL
1525,data/dr/23155-0062-01_PART_1_OF_1_CHAL10_SF_D91D6CAB.jpg,231550062,23155006201,WHITE,OVAL
1526,data/dr/23635-0108-20_PART_1_OF_1_CHAL10_SB_DC1DEE0F.jpg,236350108,23635010820,WHITE,CAPSULE
1527,data/dr/23635-0108-20_PART_1_OF_1_CHAL10_SF_DC1DEE0F.jpg,236350108,23635010820,WHITE,CAPSULE
1528,data/dr/25010-0205-15_PART_1_OF_1_CHAL10_SB_E61FF35F.jpg,250100205,25010020515,WHITE,OVAL
1529,data/dr/25010-0205-15_PART_1_OF_1_CHAL10_SF_E61FF35F.jpg,250100205,25010020515,WHITE,OVAL
1530,data/dr/27437-0201-08_PART_1_OF_1_CHAL10_SB_B51D5AAA.jpg,274370201,27437020108,WHITE,OVAL
1531,data/dr/27437-0201-08_PART_1_OF_1_CHAL10_SF_B51D5AAA.jpg,274370201,27437020108,WHITE,OVAL
1532,data/dr/29033-0020-12_PART_1_OF_1_CHAL10_SB_BE135F6A.jpg,290330020,29033002012,YELLOW,CAPSULE
1533,data/dr/29033-0020-12_PART_1_OF_1_CHAL10_SF_BE135F6A.jpg,290330020,29033002012,YELLOW,CAPSULE
1534,data/dr/31722-0278-10_PART_1_OF_1_CHAL10_SB_241D925C.jpg,317220278,31722027810,WHITE,ROUND
1535,data/dr/31722-0278-10_PART_1_OF_1_CHAL10_SF_241D925C.jpg,317220278,31722027810,WHITE,ROUND
1536,data/dr/39822-0205-01_PART_1_OF_1_CHAL10_SB_7F1C3FB1.jpg,398220205,39822020501,WHITE,CAPSULE
1537,data/dr/39822-0205-01_PART_1_OF_1_CHAL10_SF_7F1C3FB1.jpg,398220205,39822020501,WHITE,CAPSULE
1538,data/dr/41616-0636-83_PART_1_OF_1_CHAL10_SB_1A240D60.jpg,416160636,41616063683,WHITE,ROUND
1539,data/dr/41616-0636-83_PART_1_OF_1_CHAL10_SF_1A240D60.jpg,416160636,41616063683,WHITE,ROUND
1540,data/dr/41616-0759-83_PART_1_OF_1_CHAL10_SB_671DB3BD.jpg,416160759,41616075983,PINK,ROUND
1541,data/dr/41616-0759-83_PART_1_OF_1_CHAL10_SF_671DB3BD.jpg,416160759,41616075983,PINK,ROUND
1542,data/dr/42043-0190-04_PART_1_OF_1_CHAL10_SB_6D1DB6BD.jpg,420430190,42043019004,YELLOW,OVAL
1543,data/dr/42043-0190-04_PART_1_OF_1_CHAL10_SF_6D1DB6BD.jpg,420430190,42043019004,YELLOW,OVAL
1544,data/dr/43386-0660-24_PART_1_OF_1_CHAL10_SB_D91DECBF.jpg,433860660,43386066024,PURPLE,CAPSULE
1545,data/dr/43386-0660-24_PART_1_OF_1_CHAL10_SF_D91DECBF.jpg,433860660,43386066024,PURPLE,CAPSULE
1546,data/dr/47335-0580-81_PART_1_OF_1_CHAL10_SB_7212B945.jpg,473350580,47335058081,YELLOW,ROUND
1547,data/dr/47335-0580-81_PART_1_OF_1_CHAL10_SF_7212B945.jpg,473350580,47335058081,YELLOW,ROUND
1548,data/dr/47335-0894-81_PART_1_OF_1_CHAL10_SB_7F1DBFBD.jpg,473350894,47335089481,PINK,ROUND
1549,data/dr/47335-0894-81_PART_1_OF_1_CHAL10_SF_7F1DBFBD.jpg,473350894,47335089481,PINK,ROUND
1550,data/dr/47781-0307-01_PART_1_OF_1_CHAL10_SB_C41C6263.jpg,477810307,47781030701,YELLOW,CAPSULE
1551,data/dr/47781-0307-01_PART_1_OF_1_CHAL10_SF_C41C6263.jpg,477810307,47781030701,YELLOW,CAPSULE
1552,data/dr/49230-0640-21_PART_1_OF_1_CHAL10_SB_C81C6413.jpg,492300640,49230064021,WHITE,CAPSULE
1553,data/dr/49230-0640-21_PART_1_OF_1_CHAL10_SF_C81C6413.jpg,492300640,49230064021,WHITE,CAPSULE
1554,data/dr/49884-0401-91_PART_1_OF_1_CHAL10_SB_421CA105.jpg,498840401,49884040191,WHITE,ROUND
1555,data/dr/49884-0401-91_PART_1_OF_1_CHAL10_SF_421CA105.jpg,498840401,49884040191,WHITE,ROUND
1556,data/dr/49884-0403-91_PART_1_OF_1_CHAL10_SB_3E1C9F54.jpg,498840403,49884040391,WHITE,ROUND
1557,data/dr/49884-0403-91_PART_1_OF_1_CHAL10_SF_3E1C9F54.jpg,498840403,49884040391,WHITE,ROUND
1558,data/dr/49884-0544-01_PART_1_OF_1_CHAL10_SB_1C218E5C.jpg,498840544,49884054401,BROWN,ROUND
1559,data/dr/49884-0544-01_PART_1_OF_1_CHAL10_SF_1C218E5C.jpg,498840544,49884054401,BROWN,ROUND
1560,data/dr/49884-0652-01_PART_1_OF_1_CHAL10_SB_132189DC.jpg,498840652,49884065201,WHITE,ROUND
1561,data/dr/49884-0652-01_PART_1_OF_1_CHAL10_SF_132189DC.jpg,498840652,49884065201,WHITE,ROUND
1562,data/dr/49884-0653-01_PART_1_OF_1_CHAL10_SB_4B212589.jpg,498840653,49884065301,WHITE,ROUND
1563,data/dr/49884-0653-01_PART_1_OF_1_CHAL10_SF_4B212589.jpg,498840653,49884065301,WHITE,ROUND
1564,data/dr/49884-0922-02_PART_1_OF_1_CHAL10_SB_5E08AF65.jpg,498840922,49884092202,YELLOW,DIAMOND
1565,data/dr/49884-0922-02_PART_1_OF_1_CHAL10_SF_5E08AF65.jpg,498840922,49884092202,YELLOW,DIAMOND
1566,data/dr/50111-0307-01_PART_1_OF_1_CHAL10_SB_8429422A.jpg,501110307,50111030701,WHITE,ROUND
1567,data/dr/50111-0307-01_PART_1_OF_1_CHAL10_SF_8429422A.jpg,501110307,50111030701,WHITE,ROUND
1568,data/dr/50111-0308-01_PART_1_OF_1_CHAL10_SB_1D268ED4.jpg,501110308,50111030801,WHITE,ROUND
1569,data/dr/50111-0308-01_PART_1_OF_1_CHAL10_SB_94294A3A.jpg,501110308,50111030801,WHITE,ROUND
1570,data/dr/50111-0308-01_PART_1_OF_1_CHAL10_SF_1D268ED4.jpg,501110308,50111030801,WHITE,ROUND
1571,data/dr/50111-0308-01_PART_1_OF_1_CHAL10_SF_94294A3A.jpg,501110308,50111030801,WHITE,ROUND
1572,data/dr/50111-0309-01_PART_1_OF_1_CHAL10_SB_8629434A.jpg,501110309,50111030901,WHITE,ROUND
1573,data/dr/50111-0309-01_PART_1_OF_1_CHAL10_SF_8629434A.jpg,501110309,50111030901,WHITE,ROUND
1574,data/dr/50111-0323-01_PART_1_OF_1_CHAL10_SB_AA2F556A.jpg,501110323,50111032301,WHITE,ROUND
1575,data/dr/50111-0323-01_PART_1_OF_1_CHAL10_SF_AA2F556A.jpg,501110323,50111032301,WHITE,ROUND
1576,data/dr/50111-0324-01_PART_1_OF_1_CHAL10_SB_A62F535A.jpg,501110324,50111032401,WHITE,ROUND
1577,data/dr/50111-0324-01_PART_1_OF_1_CHAL10_SF_A62F535A.jpg,501110324,50111032401,WHITE,ROUND
1578,data/dr/50111-0325-01_PART_1_OF_1_CHAL10_SB_D32F69DB.jpg,501110325,50111032501,YELLOW,ROUND
1579,data/dr/50111-0325-01_PART_1_OF_1_CHAL10_SF_D32F69DB.jpg,501110325,50111032501,YELLOW,ROUND
1580,data/dr/50111-0326-01_PART_1_OF_1_CHAL10_SB_9C2F4E4A.jpg,501110326,50111032601,YELLOW,ROUND
1581,data/dr/50111-0326-01_PART_1_OF_1_CHAL10_SF_9C2F4E4A.jpg,501110326,50111032601,YELLOW,ROUND
1582,data/dr/50111-0327-01_PART_1_OF_1_CHAL10_SB_253012F0.jpg,501110327,50111032701,ORANGE,ROUND
1583,data/dr/50111-0327-01_PART_1_OF_1_CHAL10_SF_253012F0.jpg,501110327,50111032701,ORANGE,ROUND
1584,data/dr/50111-0328-01_PART_1_OF_1_CHAL10_SB_00300060.jpg,501110328,50111032801,ORANGE,ROUND
1585,data/dr/50111-0328-01_PART_1_OF_1_CHAL10_SB_55212A99.jpg,501110328,50111032801,ORANGE,ROUND
1586,data/dr/50111-0328-01_PART_1_OF_1_CHAL10_SF_00300060.jpg,501110328,50111032801,ORANGE,ROUND
1587,data/dr/50111-0328-01_PART_1_OF_1_CHAL10_SF_55212A99.jpg,501110328,50111032801,ORANGE,ROUND
1588,data/dr/50111-0333-01_PART_1_OF_1_CHAL10_SB_133009F0.jpg,501110333,50111033301,WHITE,ROUND
1589,data/dr/50111-0333-01_PART_1_OF_1_CHAL10_SF_133009F0.jpg,501110333,50111033301,WHITE,ROUND
1590,data/dr/50111-0334-01_PART_1_OF_1_CHAL10_SB_0E300720.jpg,501110334,50111033401,WHITE,OVAL
1591,data/dr/50111-0334-01_PART_1_OF_1_CHAL10_SF_0E300720.jpg,501110334,50111033401,WHITE,OVAL
1592,data/dr/50111-0393-01_PART_1_OF_1_CHAL10_SB_61233089.jpg,501110393,50111039301,WHITE,ROUND
1593,data/dr/50111-0393-01_PART_1_OF_1_CHAL10_SF_61233089.jpg,501110393,50111039301,WHITE,ROUND
1594,data/dr/50111-0395-01_PART_1_OF_1_CHAL10_SB_AF2F57DA.jpg,501110395,50111039501,WHITE,ROUND
1595,data/dr/50111-0395-01_PART_1_OF_1_CHAL10_SF_AF2F57DA.jpg,501110395,50111039501,WHITE,ROUND
1596,data/dr/50111-0397-01_PART_1_OF_1_CHAL10_SB_30269804.jpg,501110397,50111039701,ORANGE,ROUND
1597,data/dr/50111-0397-01_PART_1_OF_1_CHAL10_SB_F72FFBEF.jpg,501110397,50111039701,ORANGE,ROUND
1598,data/dr/50111-0397-01_PART_1_OF_1_CHAL10_SF_30269804.jpg,501110397,50111039701,ORANGE,ROUND
1599,data/dr/50111-0397-01_PART_1_OF_1_CHAL10_SF_F72FFBEF.jpg,501110397,50111039701,ORANGE,ROUND
1600,data/dr/50111-0398-01_PART_1_OF_1_CHAL10_SB_04300270.jpg,501110398,50111039801,ORANGE,ROUND
1601,data/dr/50111-0398-01_PART_1_OF_1_CHAL10_SF_04300270.jpg,501110398,50111039801,ORANGE,ROUND
1602,data/dr/50111-0433-01_PART_1_OF_1_CHAL10_SB_21301080.jpg,501110433,50111043301,WHITE,ROUND
1603,data/dr/50111-0433-01_PART_1_OF_1_CHAL10_SF_21301080.jpg,501110433,50111043301,WHITE,ROUND
1604,data/dr/50111-0434-01_PART_1_OF_1_CHAL10_SB_4F212799.jpg,501110434,50111043401,WHITE,ROUND
1605,data/dr/50111-0434-01_PART_1_OF_1_CHAL10_SB_F22FF97F.jpg,501110434,50111043401,WHITE,ROUND
1606,data/dr/50111-0434-01_PART_1_OF_1_CHAL10_SF_4F212799.jpg,501110434,50111043401,WHITE,ROUND
1607,data/dr/50111-0434-01_PART_1_OF_1_CHAL10_SF_F22FF97F.jpg,501110434,50111043401,WHITE,ROUND
1608,data/dr/50111-0441-01_PART_1_OF_1_CHAL10_SB_E02F706B.jpg,501110441,50111044101,WHITE,TRAPEZOID
1609,data/dr/50111-0441-01_PART_1_OF_1_CHAL10_SF_E02F706B.jpg,501110441,50111044101,WHITE,TRAPEZOID
1610,data/dr/50111-0459-01_PART_1_OF_1_CHAL10_SB_1C300E70.jpg,501110459,50111045901,WHITE,OVAL
1611,data/dr/50111-0459-01_PART_1_OF_1_CHAL10_SF_1C300E70.jpg,501110459,50111045901,WHITE,OVAL
1612,data/dr/50111-0467-01_PART_1_OF_1_CHAL10_SB_54302A61.jpg,501110467,50111046701,ORANGE,ROUND
1613,data/dr/50111-0467-01_PART_1_OF_1_CHAL10_SF_54302A61.jpg,501110467,50111046701,ORANGE,ROUND
1614,data/dr/50111-0468-01_PART_1_OF_1_CHAL10_SB_39301CE0.jpg,501110468,50111046801,BLUE,ROUND
1615,data/dr/50111-0468-01_PART_1_OF_1_CHAL10_SB_6121B0DD.jpg,501110468,50111046801,BLUE,ROUND
1616,data/dr/50111-0468-01_PART_1_OF_1_CHAL10_SF_39301CE0.jpg,501110468,50111046801,BLUE,ROUND
1617,data/dr/50111-0468-01_PART_1_OF_1_CHAL10_SF_6121B0DD.jpg,501110468,50111046801,BLUE,ROUND
1618,data/dr/50111-0469-01_PART_1_OF_1_CHAL10_SB_46302371.jpg,501110469,50111046901,GREEN,ROUND
1619,data/dr/50111-0469-01_PART_1_OF_1_CHAL10_SF_46302371.jpg,501110469,50111046901,GREEN,ROUND
1620,data/dr/50111-0470-01_PART_1_OF_1_CHAL10_SB_FB2FFDFF.jpg,501110470,50111047001,PINK,ROUND
1621,data/dr/50111-0470-01_PART_1_OF_1_CHAL10_SF_FB2FFDFF.jpg,501110470,50111047001,PINK,ROUND
1622,data/dr/50111-0471-01_PART_1_OF_1_CHAL10_SB_18300C00.jpg,501110471,50111047101,YELLOW,ROUND
1623,data/dr/50111-0471-01_PART_1_OF_1_CHAL10_SF_18300C00.jpg,501110471,50111047101,YELLOW,ROUND
1624,data/dr/50111-0482-01_PART_1_OF_1_CHAL10_SB_3D301EF0.jpg,501110482,50111048201,WHITE,OVAL
1625,data/dr/50111-0482-01_PART_1_OF_1_CHAL10_SF_3D301EF0.jpg,501110482,50111048201,WHITE,OVAL
1626,data/dr/50111-0483-01_PART_1_OF_1_CHAL10_SB_333019E0.jpg,501110483,50111048301,WHITE,ROUND
1627,data/dr/50111-0483-01_PART_1_OF_1_CHAL10_SF_333019E0.jpg,501110483,50111048301,WHITE,ROUND
1628,data/dr/50111-0518-01_PART_1_OF_1_CHAL10_SB_A82FD45E.jpg,501110518,50111051801,WHITE,OVAL
1629,data/dr/50111-0518-01_PART_1_OF_1_CHAL10_SF_A82FD45E.jpg,501110518,50111051801,WHITE,OVAL
1630,data/dr/50111-0563-01_PART_1_OF_1_CHAL10_SB_4B3025E1.jpg,501110563,50111056301,YELLOW,ROUND
1631,data/dr/50111-0563-01_PART_1_OF_1_CHAL10_SB_6B243581.jpg,501110563,50111056301,YELLOW,ROUND
1632,data/dr/50111-0563-01_PART_1_OF_1_CHAL10_SF_4B3025E1.jpg,501110563,50111056301,YELLOW,ROUND
1633,data/dr/50111-0563-01_PART_1_OF_1_CHAL10_SF_6B243581.jpg,501110563,50111056301,YELLOW,ROUND
1634,data/dr/50111-0647-01_PART_1_OF_1_CHAL10_SB_893044A2.jpg,501110647,50111064701,WHITE,CAPSULE
1635,data/dr/50111-0647-01_PART_1_OF_1_CHAL10_SF_893044A2.jpg,501110647,50111064701,WHITE,CAPSULE
1636,data/dr/50111-0648-01_PART_1_OF_1_CHAL10_SB_6E303721.jpg,501110648,50111064801,WHITE,CAPSULE
1637,data/dr/50111-0648-01_PART_1_OF_1_CHAL10_SF_6E303721.jpg,501110648,50111064801,WHITE,CAPSULE
1638,data/dr/50111-0787-66_PART_1_OF_1_CHAL10_SB_C42FE26F.jpg,501110787,50111078766,WHITE,OVAL
1639,data/dr/50111-0787-66_PART_1_OF_1_CHAL10_SF_C42FE26F.jpg,501110787,50111078766,WHITE,OVAL
1640,data/dr/50111-0851-01_PART_1_OF_1_CHAL10_SB_873243C2.jpg,501110851,50111085101,YELLOW,OVAL
1641,data/dr/50111-0851-01_PART_1_OF_1_CHAL10_SF_873243C2.jpg,501110851,50111085101,YELLOW,OVAL
1642,data/dr/50111-0852-01_PART_1_OF_1_CHAL10_SB_0D2306B8.jpg,501110852,50111085201,WHITE,OVAL
1643,data/dr/50111-0852-01_PART_1_OF_1_CHAL10_SB_7B303DB1.jpg,501110852,50111085201,WHITE,OVAL
1644,data/dr/50111-0852-01_PART_1_OF_1_CHAL10_SF_0D2306B8.jpg,501110852,50111085201,WHITE,OVAL
1645,data/dr/50111-0852-01_PART_1_OF_1_CHAL10_SF_7B303DB1.jpg,501110852,50111085201,WHITE,OVAL
1646,data/dr/50111-0884-05_PART_1_OF_1_CHAL10_SB_68303421.jpg,501110884,50111088405,GREEN,CAPSULE
1647,data/dr/50111-0884-05_PART_1_OF_1_CHAL10_SF_68303421.jpg,501110884,50111088405,GREEN,CAPSULE
1648,data/dr/50111-0901-01_PART_1_OF_1_CHAL10_SB_8B3245D2.jpg,501110901,50111090101,ORANGE,OVAL
1649,data/dr/50111-0901-01_PART_1_OF_1_CHAL10_SF_8B3245D2.jpg,501110901,50111090101,ORANGE,OVAL
1650,data/dr/50111-0916-01_PART_1_OF_1_CHAL10_SB_131D89EC.jpg,501110916,50111091601,WHITE,ROUND
1651,data/dr/50111-0916-01_PART_1_OF_1_CHAL10_SF_131D89EC.jpg,501110916,50111091601,WHITE,ROUND
1652,data/dr/50419-0488-58_PART_1_OF_1_CHAL10_SB_1C190E68.jpg,504190488,50419048858,RED,ROUND
1653,data/dr/50419-0488-58_PART_1_OF_1_CHAL10_SF_1C190E68.jpg,504190488,50419048858,RED,ROUND
1654,data/dr/50458-0551-01_PART_1_OF_1_CHAL10_SB_0F1607A0.jpg,504580551,50458055101,BROWN,OVAL
1655,data/dr/50458-0551-01_PART_1_OF_1_CHAL10_SF_0F1607A0.jpg,504580551,50458055101,BROWN,OVAL
1656,data/dr/50458-0579-30_PART_1_OF_1_CHAL10_SB_8F1DC7FE.jpg,504580579,50458057930,RED,TRIANGLE
1657,data/dr/50458-0579-30_PART_1_OF_1_CHAL10_SF_8F1DC7FE.jpg,504580579,50458057930,RED,TRIANGLE
1658,data/dr/50458-0580-30_PART_1_OF_1_CHAL10_SB_791DBCBD.jpg,504580580,50458058030,RED,ROUND
1659,data/dr/50458-0580-30_PART_1_OF_1_CHAL10_SF_791DBCBD.jpg,504580580,50458058030,RED,ROUND
1660,data/dr/50458-0925-50_PART_1_OF_1_CHAL10_SB_741B3A59.jpg,504580925,50458092550,ORANGE,OVAL
1661,data/dr/50458-0925-50_PART_1_OF_1_CHAL10_SF_741B3A59.jpg,504580925,50458092550,ORANGE,OVAL
1662,data/dr/51248-0151-03_PART_1_OF_1_CHAL10_SB_5A1DAD5D.jpg,512480151,51248015103,WHITE,ROUND
1663,data/dr/51248-0151-03_PART_1_OF_1_CHAL10_SF_5A1DAD5D.jpg,512480151,51248015103,WHITE,ROUND
1664,data/dr/51285-0063-90_PART_1_OF_2_CHAL10_SB_6F2D3799.jpg,512850063,51285006390,ORANGE,ROUND
1665,data/dr/51285-0063-90_PART_1_OF_2_CHAL10_SF_6F2D3799.jpg,512850063,51285006390,ORANGE,ROUND
1666,data/dr/51285-0063-90_PART_2_OF_2_CHAL10_SB_732D39A9.jpg,512850063,51285006390,ORANGE,ROUND
1667,data/dr/51285-0063-90_PART_2_OF_2_CHAL10_SF_732D39A9.jpg,512850063,51285006390,ORANGE,ROUND
1668,data/dr/51285-0079-97_PART_1_OF_1_CHAL10_SB_EE2F775B.jpg,512850079,51285007997,YELLOW,ROUND
1669,data/dr/51285-0079-97_PART_1_OF_1_CHAL10_SF_EE2F775B.jpg,512850079,51285007997,YELLOW,ROUND
1670,data/dr/51285-0080-70_PART_1_OF_2_CHAL10_SB_402FA00D.jpg,512850080,51285008070,YELLOW,ROUND
1671,data/dr/51285-0080-70_PART_1_OF_2_CHAL10_SF_402FA00D.jpg,512850080,51285008070,YELLOW,ROUND
1672,data/dr/51285-0080-70_PART_2_OF_2_CHAL10_SB_442FA21D.jpg,512850080,51285008070,YELLOW,ROUND
1673,data/dr/51285-0080-70_PART_2_OF_2_CHAL10_SF_442FA21D.jpg,512850080,51285008070,YELLOW,ROUND
1674,data/dr/51285-0082-97_PART_1_OF_1_CHAL10_SB_E92F74EB.jpg,512850082,51285008297,PINK,ROUND
1675,data/dr/51285-0082-97_PART_1_OF_1_CHAL10_SF_E92F74EB.jpg,512850082,51285008297,PINK,ROUND
1676,data/dr/51285-0083-70_PART_1_OF_2_CHAL10_SB_2E2F970C.jpg,512850083,51285008370,PINK,ROUND
1677,data/dr/51285-0083-70_PART_1_OF_2_CHAL10_SF_2E2F970C.jpg,512850083,51285008370,PINK,ROUND
1678,data/dr/51285-0083-70_PART_2_OF_2_CHAL10_SB_322F991C.jpg,512850083,51285008370,PINK,ROUND
1679,data/dr/51285-0083-70_PART_2_OF_2_CHAL10_SF_322F991C.jpg,512850083,51285008370,PINK,ROUND
1680,data/dr/51285-0087-87_PART_1_OF_2_CHAL10_SB_8C2FC64E.jpg,512850087,51285008787,TURQUOISE,ROUND
1681,data/dr/51285-0087-87_PART_1_OF_2_CHAL10_SF_8C2FC64E.jpg,512850087,51285008787,TURQUOISE,ROUND
1682,data/dr/51285-0087-87_PART_2_OF_2_CHAL10_SB_912FC8BE.jpg,512850087,51285008787,TURQUOISE,ROUND
1683,data/dr/51285-0087-87_PART_2_OF_2_CHAL10_SF_912FC8BE.jpg,512850087,51285008787,TURQUOISE,ROUND
1684,data/dr/51285-0091-58_PART_1_OF_2_CHAL10_SB_8B2DC58E.jpg,512850091,51285009158,ORANGE,ROUND
1685,data/dr/51285-0091-58_PART_1_OF_2_CHAL10_SF_8B2DC58E.jpg,512850091,51285009158,ORANGE,ROUND
1686,data/dr/51285-0091-58_PART_2_OF_2_CHAL10_SB_8F2DC79E.jpg,512850091,51285009158,ORANGE,ROUND
1687,data/dr/51285-0091-58_PART_2_OF_2_CHAL10_SF_8F2DC79E.jpg,512850091,51285009158,ORANGE,ROUND
1688,data/dr/51285-0092-87_PART_1_OF_2_CHAL10_SB_BE305F72.jpg,512850092,51285009287,ORANGE,ROUND
1689,data/dr/51285-0092-87_PART_1_OF_2_CHAL10_SF_BE305F72.jpg,512850092,51285009287,ORANGE,ROUND
1690,data/dr/51285-0092-87_PART_2_OF_2_CHAL10_SB_C33061E3.jpg,512850092,51285009287,ORANGE,ROUND
1691,data/dr/51285-0092-87_PART_2_OF_2_CHAL10_SF_C33061E3.jpg,512850092,51285009287,ORANGE,ROUND
1692,data/dr/51285-0114-58_PART_1_OF_3_CHAL10_SB_942DCA0E.jpg,512850114,51285011458,WHITE,ROUND
1693,data/dr/51285-0114-58_PART_1_OF_3_CHAL10_SF_942DCA0E.jpg,512850114,51285011458,WHITE,ROUND
1694,data/dr/51285-0114-58_PART_2_OF_3_CHAL10_SB_982DCC1E.jpg,512850114,51285011458,WHITE,ROUND
1695,data/dr/51285-0114-58_PART_2_OF_3_CHAL10_SF_982DCC1E.jpg,512850114,51285011458,WHITE,ROUND
1696,data/dr/51285-0114-58_PART_3_OF_3_CHAL10_SB_9D2DCE8E.jpg,512850114,51285011458,WHITE,ROUND
1697,data/dr/51285-0114-58_PART_3_OF_3_CHAL10_SF_9D2DCE8E.jpg,512850114,51285011458,WHITE,ROUND
1698,data/dr/51285-0406-02_PART_1_OF_1_CHAL10_SB_E91FF4AF.jpg,512850406,51285040602,WHITE,OVAL
1699,data/dr/51285-0406-02_PART_1_OF_1_CHAL10_SF_E91FF4AF.jpg,512850406,51285040602,WHITE,OVAL
1700,data/dr/51285-0424-10_PART_1_OF_1_CHAL10_SB_562F2B09.jpg,512850424,51285042410,WHITE,OVAL
1701,data/dr/51285-0424-10_PART_1_OF_1_CHAL10_SF_562F2B09.jpg,512850424,51285042410,WHITE,OVAL
1702,data/dr/51285-0523-02_PART_1_OF_1_CHAL10_SB_2F3017D0.jpg,512850523,51285052302,WHITE,ROUND
1703,data/dr/51285-0523-02_PART_1_OF_1_CHAL10_SF_2F3017D0.jpg,512850523,51285052302,WHITE,ROUND
1704,data/dr/51285-0524-02_PART_1_OF_1_CHAL10_SB_582F2C29.jpg,512850524,51285052402,WHITE,ROUND
1705,data/dr/51285-0524-02_PART_1_OF_1_CHAL10_SF_582F2C29.jpg,512850524,51285052402,WHITE,ROUND
1706,data/dr/51285-0538-02_PART_1_OF_1_CHAL10_SB_9F304FB2.jpg,512850538,51285053802,BLUE,CAPSULE
1707,data/dr/51285-0538-02_PART_1_OF_1_CHAL10_SF_9F304FB2.jpg,512850538,51285053802,BLUE,CAPSULE
1708,data/dr/51285-0539-02_PART_1_OF_1_CHAL10_SB_D13068D3.jpg,512850539,51285053902,BLUE,CAPSULE
1709,data/dr/51285-0539-02_PART_1_OF_1_CHAL10_SF_D13068D3.jpg,512850539,51285053902,BLUE,CAPSULE
1710,data/dr/51285-0595-02_PART_1_OF_1_CHAL10_SB_EE2FF76F.jpg,512850595,51285059502,ORANGE,OVAL
1711,data/dr/51285-0595-02_PART_1_OF_1_CHAL10_SF_EE2FF76F.jpg,512850595,51285059502,ORANGE,OVAL
1712,data/dr/51285-0690-02_PART_1_OF_1_CHAL10_SB_852F42DA.jpg,512850690,51285069002,WHITE,ROUND
1713,data/dr/51285-0690-02_PART_1_OF_1_CHAL10_SF_852F42DA.jpg,512850690,51285069002,WHITE,ROUND
1714,data/dr/51285-0691-02_PART_1_OF_1_CHAL10_SB_5F2F2F89.jpg,512850691,51285069102,YELLOW,ROUND
1715,data/dr/51285-0691-02_PART_1_OF_1_CHAL10_SF_5F2F2F89.jpg,512850691,51285069102,YELLOW,ROUND
1716,data/dr/51285-0692-02_PART_1_OF_1_CHAL10_SB_8A2F454A.jpg,512850692,51285069202,YELLOW,ROUND
